month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
11,0.05405405405405405,0.09090909090909091,0.09722222222222221,female,Secondary special education,Furniture,0,2,0.25,Another,2,1,0
12,0.2364864864864865,0.9999999999999999,0.5,male,Secondary education,Medical services,1,2,0.0625,Married,1,1,0
12,0.1722972972972973,0.6363636363636364,0.5694444444444444,male,Higher education,Household appliances,0,2,0.0625,Another,2,1,0
12,0.03716216216216216,0.2727272727272727,0.09722222222222221,female,Secondary special education,Cell phones,0,2,0.075,Married,1,0,0
12,0.10135135135135134,0.8181818181818182,0.3472222222222222,female,Secondary special education,Furniture,1,2,0.1275,Another,3,1,1
11,0.01351351351351351,0.2727272727272727,0.625,female,Secondary special education,Household appliances,0,2,0.075,Another,0,0,0
11,0.016891891891891893,0.2727272727272727,0.15277777777777773,male,Higher education,Cell phones,1,2,0.0575,Married,2,0,1
11,0.18074324324324326,0.9393939393939393,0.48611111111111105,male,Higher education,Cosmetics and beauty services,0,2,0.07,Another,4,1,0
12,0.3158783783783784,0.6363636363636364,0.16666666666666663,male,Higher education,Cosmetics and beauty services,0,2,0.075,Another,1,1,1
11,0.055743243243243236,0.1818181818181818,0.055555555555555525,female,Secondary special education,Household appliances,0,2,0.08750000000000001,Another,0,1,1
11,0.47297297297297297,0.9999999999999999,0.1111111111111111,female,Higher education,Tourism,0,2,0.1125,Married,0,0,0
11,0.14189189189189189,0.21212121212121213,0.04166666666666663,female,Secondary special education,Household appliances,0,2,0.1125,Married,1,1,0
11,0.07601351351351351,0.2727272727272727,0.18055555555555552,female,Secondary special education,Cell phones,1,2,0.1,Another,4,0,0
11,0.043918918918918914,0.21212121212121213,0.20833333333333331,female,Secondary special education,Furniture,1,2,0.08750000000000001,Married,1,1,0
11,0.07432432432432431,0.21212121212121213,0.09722222222222221,male,Higher education,Household appliances,0,2,0.075,Another,3,1,0
12,0.08445945945945946,0.12121212121212122,0.33333333333333326,male,Secondary special education,Clothing,0,2,0.055,Another,0,1,0
12,0.010135135135135132,0.2727272727272727,0.19444444444444442,female,Secondary special education,Cell phones,0,0,0.075,Another,0,1,0
12,0.005067567567567568,0.09090909090909091,0.013888888888888895,male,Secondary special education,Household appliances,0,2,0.0375,Unmarried,1,0,0
12,0.03209459459459459,0.09090909090909091,0.02777777777777779,male,Secondary special education,Household appliances,0,2,0.0475,Married,3,1,0
12,0.08277027027027026,0.2727272727272727,0.02777777777777779,male,Secondary special education,Tourism,0,2,0.0625,Another,3,1,0
12,0.1554054054054054,0.9999999999999999,0.2222222222222222,male,Higher education,Windows & Doors,0,2,0.0475,Another,0,0,0
12,0.13851351351351351,0.6363636363636364,0.38888888888888884,male,Higher education,Cosmetics and beauty services,1,2,0.1,Another,0,0,1
12,0.09797297297297297,0.15151515151515152,0.611111111111111,male,Secondary education,Clothing,0,2,0.0625,Another,1,1,0
12,0.04729729729729729,0.2727272727272727,0.13888888888888884,male,Higher education,Cell phones,0,2,0.05,Another,1,1,0
12,0.23141891891891891,0.21212121212121213,0.4722222222222222,male,Secondary education,Household appliances,0,0,0.1125,Another,2,0,0
12,0.2972972972972973,0.030303030303030304,0.3055555555555556,male,Higher education,Tourism,0,0,0.18000000000000002,Unmarried,1,1,0
12,0.011824324324324322,0.2727272727272727,0.16666666666666663,female,Secondary special education,Cell phones,0,2,0.075,Another,1,1,0
12,0.14358108108108109,0.6363636363636364,0.20833333333333331,female,Secondary special education,Household appliances,0,2,0.08750000000000001,Another,0,0,0
12,0.08277027027027026,0.21212121212121213,0.25,male,Higher education,Household appliances,1,2,0.08750000000000001,Another,0,0,0
12,0.10304054054054054,0.09090909090909091,0.125,female,Higher education,Computers,0,0,0.125,Married,2,1,0
12,0.05912162162162162,0.21212121212121213,0.08333333333333331,male,Secondary special education,Cell phones,0,1,0.0625,Another,1,0,0
12,0.04729729729729729,0.2727272727272727,0.04166666666666663,female,Secondary special education,Cell phones,0,2,0.0425,Another,0,0,0
12,0.01858108108108108,0.2727272727272727,0.2361111111111111,female,Secondary special education,Cell phones,0,2,0.0675,Another,0,1,1
12,0.08783783783783783,0.21212121212121213,0.15277777777777773,female,Higher education,Cell phones,0,0,0.0925,Another,1,1,0
12,0.057432432432432436,0.2727272727272727,0.26388888888888884,male,Secondary special education,Household appliances,1,2,0.052500000000000005,Another,1,0,0
12,0.033783783783783786,0.2727272727272727,0.36111111111111105,female,Secondary education,Cell phones,1,2,0.1125,Another,0,0,0
12,0.0152027027027027,0.09090909090909091,0.16666666666666663,male,Higher education,Clothing,0,2,0.075,Another,1,1,0
12,0.04222972972972973,0.21212121212121213,0.6388888888888888,female,Higher education,Cell phones,0,2,0.08750000000000001,Married,1,1,0
12,0.06249999999999999,0.09090909090909091,0.3055555555555556,female,Secondary special education,Household appliances,0,2,0.075,Another,1,1,0
12,0.20777027027027029,0.4545454545454545,0.2361111111111111,female,Higher education,Furniture,1,2,0.0625,Another,2,1,0
12,0.09966216216216217,0.21212121212121213,0.16666666666666663,female,Higher education,Computers,0,1,0.095,Another,1,0,0
12,0.14864864864864866,0.9999999999999999,0.3472222222222222,female,Secondary special education,Boats,0,2,0.0625,Another,3,1,1
12,0.0641891891891892,0.09090909090909091,0.3472222222222222,male,Secondary special education,Furniture,0,2,0.0625,Another,0,0,0
12,0.08445945945945946,0.33333333333333337,0.20833333333333331,female,Secondary special education,Cell phones,1,2,0.095,Another,0,1,1
12,0.08445945945945946,0.030303030303030304,0.6944444444444444,male,Higher education,Clothing,0,0,0.1,Another,2,1,0
12,0.05912162162162162,0.2727272727272727,0.08333333333333331,female,PhD degree,Household appliances,1,2,0.08750000000000001,Another,2,1,0
12,0.03209459459459459,0.21212121212121213,0.29166666666666663,male,Secondary education,Windows & Doors,1,2,0.0425,Another,0,0,0
12,0.14864864864864866,0.4545454545454545,0.08333333333333331,female,Secondary special education,Computers,1,2,0.08750000000000001,Another,1,0,0
12,0.01858108108108108,0.2727272727272727,0.45833333333333326,male,Higher education,Clothing,1,2,0.0675,Married,2,1,0
12,0.04729729729729729,0.21212121212121213,0.08333333333333331,female,Secondary special education,Household appliances,0,2,0.075,Another,0,0,0
12,0.005067567567567568,0.09090909090909091,0.09722222222222221,female,Secondary special education,Household appliances,1,2,0.05,Another,3,1,1
12,0.08445945945945946,0.2727272727272727,0.16666666666666663,male,Secondary special education,Computers,1,2,0.05,Another,4,1,0
12,0.1570945945945946,0.21212121212121213,0.19444444444444442,female,Higher education,Household appliances,0,0,0.1375,Married,1,0,0
12,0.03547297297297297,0.2727272727272727,0.33333333333333326,female,Secondary education,Computers,0,2,0.08750000000000001,Another,1,1,0
12,0.021959459459459457,0.21212121212121213,0.08333333333333331,female,Secondary special education,Cell phones,0,2,0.08750000000000001,Another,1,0,1
12,0.11993243243243243,0.6363636363636364,0.13888888888888884,female,Secondary special education,Household appliances,0,2,0.11,Married,2,1,0
12,0.21452702702702703,0.09090909090909091,0.41666666666666663,male,Higher education,Clothing,0,0,0.125,Another,1,0,0
12,0.07770270270270271,0.2727272727272727,0.625,male,Secondary education,Computers,0,2,0.045,Unmarried,0,0,0
12,0.04898648648648648,0.09090909090909091,0.3194444444444444,male,Secondary special education,Cell phones,1,2,0.1125,Another,0,0,0
12,0.03209459459459459,0.2727272727272727,0.08333333333333331,female,Secondary special education,Jewelry,1,2,0.0625,Another,0,1,0
12,0.08108108108108109,0.2727272727272727,0.18055555555555552,male,Higher education,Furniture,0,2,0.0625,Another,2,1,0
12,0.0929054054054054,0.2727272727272727,0.1111111111111111,female,Secondary special education,Cell phones,0,2,0.075,Another,0,1,0
12,0.040540540540540536,0.2727272727272727,0.08333333333333331,female,Secondary special education,Cell phones,0,2,0.05,Another,1,1,0
12,0.06249999999999999,0.2727272727272727,0.29166666666666663,female,Secondary special education,Windows & Doors,1,2,0.0625,Another,2,1,1
12,0.13344594594594594,0.6363636363636364,0.3194444444444444,female,Higher education,Computers,0,2,0.0625,Married,3,1,0
12,0.05405405405405405,0.2727272727272727,0.04166666666666663,female,Secondary special education,Household appliances,0,2,0.05,Married,2,1,0
12,0.05067567567567568,0.09090909090909091,0.2222222222222222,male,Secondary special education,Household appliances,1,2,0.0625,Another,0,1,0
12,0.1587837837837838,0.36363636363636365,0.4444444444444444,female,Higher education,Furniture,1,0,0.15000000000000002,Married,3,1,0
12,0.006756756756756757,0.0,0.3055555555555556,female,Secondary education,Cell phones,0,2,0.14750000000000002,Another,2,1,0
12,0.08614864864864866,0.4545454545454545,0.13888888888888884,female,Secondary special education,Household appliances,1,2,0.075,Married,1,1,0
12,0.05405405405405405,0.4545454545454545,0.06944444444444442,male,Higher education,Household appliances,0,2,0.0625,Another,2,1,1
12,0.06587837837837837,0.1818181818181818,0.2777777777777778,female,Incomplete higher education,Household appliances,1,2,0.075,Another,0,1,0
12,0.06249999999999999,0.2727272727272727,0.5555555555555555,male,Secondary education,Household appliances,0,2,0.0175,Another,2,1,0
12,0.02027027027027027,0.030303030303030304,0.1111111111111111,female,Higher education,Cell phones,0,2,0.0625,Married,1,1,0
12,0.16047297297297297,0.09090909090909091,0.1111111111111111,male,Higher education,Computers,0,0,0.25,Another,0,0,0
12,0.06081081081081081,0.2727272727272727,0.2777777777777778,female,Secondary special education,Computers,1,2,0.05,Another,1,0,0
12,0.11148648648648649,0.09090909090909091,0.125,male,Secondary education,Household appliances,1,2,0.0375,Married,2,1,1
12,0.03716216216216216,0.21212121212121213,0.09722222222222221,male,Higher education,Cell phones,0,2,0.1,Married,1,1,0
12,0.19256756756756757,0.6363636363636364,0.18055555555555552,female,Secondary special education,Household appliances,1,2,0.075,Married,0,1,0
12,0.2533783783783784,0.2727272727272727,0.18055555555555552,male,Higher education,Household appliances,1,2,0.1625,Married,3,0,0
12,0.010135135135135132,0.21212121212121213,0.6388888888888888,male,Higher education,Cell phones,0,2,0.05,Another,0,0,0
12,0.2483108108108108,0.6363636363636364,0.2777777777777778,male,Secondary special education,Computers,1,2,0.2,Another,2,0,0
12,0.016891891891891893,0.2727272727272727,0.16666666666666663,female,Secondary education,Cell phones,0,2,0.0625,Married,3,1,0
12,0.08952702702702703,0.4545454545454545,0.02777777777777779,female,Secondary special education,Cell phones,0,2,0.05,Married,1,1,0
12,0.03716216216216216,0.2727272727272727,0.06944444444444442,female,Secondary education,Computers,0,2,0.05,Another,2,1,1
12,0.07770270270270271,0.21212121212121213,0.7638888888888888,male,Secondary special education,Household appliances,0,2,0.0675,Another,0,0,0
12,0.04222972972972973,0.09090909090909091,0.26388888888888884,male,Secondary special education,Cell phones,0,2,0.08750000000000001,Another,0,1,0
12,0.13006756756756757,0.2727272727272727,0.2361111111111111,male,Higher education,Medical services,0,2,0.21250000000000002,Unmarried,3,0,0
12,0.32263513513513514,0.36363636363636365,0.43055555555555547,male,Higher education,Clothing,0,2,0.1125,Another,2,0,0
12,0.06081081081081081,0.2727272727272727,0.09722222222222221,female,Secondary special education,Household appliances,1,2,0.075,Another,1,1,0
12,0.02027027027027027,0.09090909090909091,0.36111111111111105,female,Secondary special education,Auto,1,2,0.11,Another,2,0,0
12,0.2483108108108108,0.4545454545454545,0.875,male,Higher education,Medical services,1,0,0.0625,Another,3,0,0
12,0.05405405405405405,0.6363636363636364,0.3055555555555556,male,Secondary education,Household appliances,0,2,0.05,Married,0,1,0
12,0.08445945945945946,0.4545454545454545,0.29166666666666663,male,Higher education,Jewelry,1,2,0.05,Another,1,0,0
12,0.16216216216216217,0.21212121212121213,0.4027777777777778,male,Secondary education,Household appliances,0,2,0.0375,Another,2,1,0
12,0.06249999999999999,0.2727272727272727,0.33333333333333326,female,Secondary special education,Cell phones,1,2,0.1375,Married,0,0,1
12,0.06756756756756757,0.09090909090909091,0.3194444444444444,male,Higher education,Furniture,1,2,0.075,Another,3,0,0
12,0.04222972972972973,0.2727272727272727,0.38888888888888884,male,Higher education,Computers,1,2,0.125,Another,1,0,0
12,0.0912162162162162,0.21212121212121213,0.08333333333333331,female,Higher education,Cell phones,0,1,0.075,Married,0,0,0
12,0.01858108108108108,0.09090909090909091,0.5833333333333333,male,Secondary special education,Household appliances,0,2,0.055,Another,3,0,0
12,0.0945945945945946,0.2727272727272727,0.09722222222222221,female,Secondary special education,Cell phones,0,2,0.2,Another,0,1,0
12,0.016891891891891893,0.0,0.5277777777777777,female,Secondary special education,Household appliances,1,2,0.025000000000000005,Another,0,1,0
12,0.10979729729729731,0.6363636363636364,0.6805555555555555,female,Higher education,Computers,1,2,0.1125,Another,3,0,0
12,0.06249999999999999,0.21212121212121213,0.48611111111111105,male,Higher education,Household appliances,1,2,0.05,Another,1,1,0
12,0.043918918918918914,0.33333333333333337,0.26388888888888884,female,Secondary education,Cell phones,1,2,0.045,Another,1,0,1
12,0.0945945945945946,0.09090909090909091,0.5833333333333333,male,Higher education,Household appliances,0,1,0.1125,Another,1,1,0
12,0.04898648648648648,0.21212121212121213,0.055555555555555525,female,Higher education,Household appliances,0,2,0.075,Another,3,0,0
12,0.03716216216216216,0.09090909090909091,0.13888888888888884,male,Higher education,Furniture,0,2,0.0625,Married,2,1,0
12,0.055743243243243236,0.21212121212121213,0.13888888888888884,male,Secondary special education,Household appliances,1,0,0.1125,Another,3,0,0
12,0.030405405405405407,0.2727272727272727,0.15277777777777773,female,Secondary special education,Cell phones,1,2,0.075,Another,1,1,1
12,0.07939189189189189,0.09090909090909091,0.2361111111111111,female,Higher education,Cell phones,0,2,0.15000000000000002,Married,1,1,0
12,0.08445945945945946,0.4545454545454545,0.16666666666666663,male,Higher education,Household appliances,0,0,0.25,Married,1,0,0
12,0.08614864864864866,0.030303030303030304,0.20833333333333331,female,Secondary special education,Household appliances,0,2,0.25,Another,1,0,0
12,0.021959459459459457,0.2727272727272727,0.15277777777777773,female,Secondary special education,Cell phones,0,2,0.0625,Another,2,0,1
12,0.07094594594594594,0.15151515151515152,0.4444444444444444,male,Higher education,Household appliances,0,2,0.07,Another,2,1,0
12,0.06249999999999999,0.21212121212121213,0.2361111111111111,female,Higher education,Furniture,1,2,0.0375,Another,0,1,0
12,0.008445945945945946,0.0,0.5138888888888888,male,Secondary education,Household appliances,0,0,0.075,Another,0,1,1
